crashkey,date_id,time_id,holiday_id,location_id,road_id,outcome_id,vehicle_id,gender_id,person_id,age_id,crash_count,fatality_count
25630,D1759,T404,H2,L172,R32,O1,V1,G1,P3,A8,1,1
25631,D1759,T191,H2,L903,R32,O1,V1,G1,P1,A9,1,1
25632,D1760,T177,H2,L879,R32,O1,V1,G1,P1,A15,1,1
25633,D1760,T1309,H2,L172,R36,O1,V1,G2,P1,A33,1,1
25634,D1760,T873,H2,L897,R32,O1,V1,G1,P1,A58,1,1
25635,D1760,T777,H2,L769,R18,O1,V1,G1,P1,A2,1,1
25636,D1760,T963,H2,L172,R32,O1,V1,G1,P4,A17,1,1
25637,D1760,T225,H2,L903,R18,O3,V1,G1,P2,A44,1,2
25638,D1760,T225,H2,L903,R18,O3,V1,G1,P1,A2,1,2
25639,D1760,T226,H2,L879,R36,O1,V1,G1,P1,A23,1,1
25640,D1760,T521,H2,L897,R6,O3,V2,G1,P1,A59,1,2
25641,D1760,T521,H2,L897,R6,O3,V2,G1,P2,A11,1,2
25642,D1760,T241,H2,L879,R32,O2,V1,G1,P1,A21,1,1
25643,D1760,T359,H2,L879,R23,O1,V1,G1,P1,A51,1,1
25644,D1760,T115,H2,L903,R32,O7,V2,G1,P2,A72,1,3
25645,D1760,T115,H2,L903,R32,O7,V2,G1,P1,A2,1,3
25646,D1760,T149,H2,L172,R32,O7,V5,G1,P1,A1,1,3
25647,D1760,T149,H2,L172,R32,O7,V5,G2,P2,A80,1,3
25648,D1760,T149,H2,L172,R32,O7,V5,G1,P1,A71,1,3
25649,D1760,T123,H2,L879,R32,O2,V1,G1,P4,A71,1,1
25650,D1760,T215,H2,L903,R18,O4,V1,G2,P1,A19,1,2
25651,D1760,T215,H2,L903,R18,O4,V1,G2,P2,A30,1,2
25652,D1760,T108,H2,L879,R18,O1,V1,G1,P4,A8,1,1
25653,D1760,T316,H2,L107,R36,O1,V1,G1,P1,A2,1,1
25654,D1760,T672,H2,L172,R32,O3,V1,G1,P1,A48,1,2
25655,D1760,T672,H2,L172,R32,O3,V1,G1,P2,A2,1,2
25656,D1760,T334,H2,L897,R19,O2,V1,G1,P3,A15,1,1
25657,D1760,T1186,H2,L107,R18,O1,V1,G1,P1,A32,1,1
25658,D1760,T345,H2,L903,R6,O2,V1,G1,P1,A21,1,1
25659,D1761,T101,H2,L879,R15,O1,V2,G1,P1,A23,1,1
25660,D1761,T259,H2,L897,R15,O2,V2,G1,P1,A66,1,1
25661,D1761,T182,H2,L107,R6,O2,V2,G1,P1,A8,1,1
25662,D1761,T470,H2,L172,R32,O2,V1,G2,P1,A24,1,1
25663,D1761,T735,H2,L107,R15,O2,V1,G1,P1,A5,1,1
25664,D1761,T185,H2,L172,R19,O2,V1,G2,P1,A29,1,1
25665,D1761,T412,H2,L172,R18,O1,V1,G2,P4,A28,1,1
25666,D1761,T1500,H2,L897,R18,O2,V1,G1,P1,A16,1,1
25667,D1761,T201,H2,L897,R32,O1,V1,G2,P1,A5,1,1
25668,D1761,T362,H2,L897,R18,O1,V1,G1,P4,A89,1,1
25669,D1761,T123,H2,L879,R32,O1,V1,G1,P1,A39,1,1
25670,D1761,T140,H2,L897,R32,O2,V2,G2,P1,A2,1,1
25671,D1761,T216,H2,L897,R18,O2,V1,G1,P1,A13,1,1
25672,D1761,T173,H2,L897,R18,O1,V1,G2,P4,A9,1,1
25673,D1761,T404,H2,L897,R32,O1,V1,G1,P1,A21,1,1
25674,D1761,T191,H2,L879,R32,O1,V1,G1,P1,A19,1,1
25675,D1761,T572,H2,L172,R19,O1,V1,G1,P1,A8,1,1
25676,D1762,T1362,H2,L897,R36,O1,V1,G1,P1,A69,1,1
25677,D1762,T372,H2,L897,R32,O2,V1,G1,P1,A39,1,1
25678,D1762,T114,H2,L879,R19,O2,V1,G1,P1,A72,1,1
25679,D1762,T224,H2,L903,R15,O4,V1,G1,P2,A43,1,2
25680,D1762,T224,H2,L903,R15,O4,V1,G1,P1,A43,1,2
25681,D1762,T686,H2,L172,R32,O1,V1,G1,P1,A72,1,1
25682,D1762,T797,H2,L897,R19,O2,V1,G1,P3,A21,1,1
25683,D1762,T171,H2,L172,R32,O1,V1,G1,P3,A69,1,1
25684,D1762,T809,H2,L107,R18,O2,V5,G1,P5,A96,1,1
25685,D1762,T140,H2,L172,R36,O2,V1,G1,P1,A61,1,1
25686,D1762,T205,H2,L172,R32,O2,V1,G1,P1,A47,1,1
25687,D1762,T190,H2,L879,R32,O1,V1,G2,P2,A51,1,1
25688,D1762,T983,H2,L897,R32,O1,V1,G1,P1,A29,1,1
25689,D1762,T108,H2,L879,R19,O2,V1,G2,P4,A42,1,1
25690,D1762,T404,H2,L172,R32,O1,V1,G1,P1,A39,1,1
25691,D1762,T191,H2,L879,R32,O2,V1,G1,P4,A22,1,1
25692,D1762,T311,H2,L123,R18,O1,V1,G1,P1,A51,1,1
25693,D1762,T311,H2,L172,R36,O2,V1,G1,P1,A13,1,1
25694,D1763,T873,H2,L107,R17,O1,V1,G1,P1,A15,1,1
25695,D1763,T401,H2,L172,R36,O1,V1,G1,P4,A2,1,1
25696,D1763,T144,H2,L879,R18,O1,V1,G1,P1,A59,1,1
25697,D1763,T552,H2,L172,R6,O1,V1,G2,P2,A9,1,1
25698,D1763,T598,H2,L897,R32,O4,V1,G1,P2,A69,1,2
25699,D1763,T598,H2,L897,R32,O4,V1,G2,P1,A13,1,2
25700,D1763,T271,H2,L903,R32,O1,V1,G1,P1,A72,1,1
25701,D1763,T115,H2,L879,R32,O1,V1,G1,P3,A10,1,1
25702,D1763,T184,H2,L879,R32,O2,V1,G1,P3,A23,1,1
25703,D1763,T1027,H2,L172,R19,O1,V1,G2,P1,A27,1,1
25704,D1763,T120,H2,L879,R23,O1,V1,G2,P1,A20,1,1
25705,D1763,T569,H2,L897,R32,O4,V1,G1,P1,A95,1,2
25706,D1763,T569,H2,L897,R32,O4,V1,G2,P2,A74,1,2
25707,D1763,T188,H2,L897,R32,O2,V1,G1,P3,A9,1,1
25708,D1763,T291,H2,L107,R15,O1,V1,G2,P1,A73,1,1
25709,D1763,T157,H2,L897,R36,O1,V1,G2,P4,A45,1,1
25710,D1763,T363,H2,L172,R19,O2,V1,G2,P1,A45,1,1
25711,D1763,T189,H2,L903,R32,O3,V1,G1,P2,A91,1,2
25712,D1763,T189,H2,L903,R32,O3,V1,G2,P1,A15,1,2
25713,D1763,T459,H2,L172,R36,O1,V1,G1,P3,A8,1,1
25714,D1763,T108,H2,L903,R36,O1,V1,G1,P3,A66,1,1
25715,D1763,T883,H2,L903,R18,O1,V1,G1,P4,A56,1,1
25716,D1763,T334,H2,L903,R6,O1,V1,G1,P2,A60,1,1
25717,D1763,T192,H2,L107,R19,O1,V1,G1,P2,A44,1,1
25718,D1763,T399,H2,L879,R32,O1,V1,G1,P2,A70,1,1
25719,D1763,T311,H2,L202,R17,O1,V1,G1,P3,A21,1,1
25720,D1764,T990,H2,L123,R19,O3,V1,G1,P1,A44,1,2
25721,D1764,T990,H2,L123,R19,O3,V1,G1,P2,A44,1,2
25722,D1764,T558,H2,L172,R32,O1,V1,G2,P1,A13,1,1
25723,D1764,T270,H2,L897,R18,O1,V1,G2,P4,A55,1,1
25724,D1764,T259,H2,L172,R32,O2,V5,G2,P2,A2,1,1
25725,D1764,T393,H2,L172,R15,O1,V1,G1,P2,A81,1,1
25726,D1764,T796,H2,L897,R32,O2,V1,G2,P1,A31,1,1
25727,D1764,T131,H2,L172,R18,O1,V1,G1,P2,A3,1,1
25728,D1764,T403,H2,L172,R18,O1,V5,G1,P4,A27,1,1
25729,D1764,T213,H2,L897,R18,O1,V1,G1,P4,A78,1,1
25730,D1764,T569,H2,L903,R18,O1,V1,G1,P4,A30,1,1
25731,D1764,T443,H2,L897,R18,O2,V1,G2,P1,A71,1,1
25732,D1764,T264,H2,L172,R32,O7,V2,G2,P2,A72,1,3
25733,D1764,T264,H2,L172,R32,O7,V2,G1,P2,A51,1,3
25734,D1764,T264,H2,L172,R32,O7,V2,G2,P1,A72,1,3
25735,D1764,T410,H2,L903,R18,O1,V1,G1,P2,A8,1,1
25736,D1764,T397,H2,L172,R15,O1,V1,G1,P1,A20,1,1
25737,D1764,T333,H2,L903,R18,O2,V1,G1,P3,A44,1,1
25738,D1764,T303,H2,L903,R15,O1,V1,G1,P1,A72,1,1
25739,D1764,T672,H2,L172,R36,O1,V1,G1,P4,A71,1,1
25740,D1764,T672,H2,L107,R18,O2,V1,G1,P3,A72,1,1
25741,D1764,T174,H2,L897,R36,O1,V1,G1,P4,A41,1,1
25742,D1764,T256,H2,L903,R36,O1,V1,G1,P3,A17,1,1
25743,D1764,T476,H2,L172,R19,O2,V1,G1,P1,A41,1,1
25744,D1764,T311,H2,L897,R19,O1,V1,G1,P1,A40,1,1
25745,D1765,T224,H2,L897,R32,O1,V1,G1,P4,A51,1,1
25746,D1765,T499,H2,L107,R15,O2,V8,G2,P1,A61,1,1
25747,D1765,T651,H2,L897,R15,O2,V1,G1,P1,A29,1,1
25748,D1765,T198,H2,L903,R15,O1,V1,G1,P2,A67,1,1
25749,D1765,T758,H2,L107,R6,O2,V1,G2,P1,A45,1,1
25750,D1765,T417,H2,L897,R18,O1,V1,G1,P3,A2,1,1
25751,D1765,T205,H2,L769,R32,O1,V1,G2,P1,A72,1,1
25752,D1765,T958,H2,L897,R19,O2,V5,G1,P1,A9,1,1
25753,D1765,T126,H2,L897,R36,O1,V1,G2,P1,A29,1,1
25754,D1765,T267,H2,L172,R36,O1,V1,G1,P1,A4,1,1
25755,D1766,T989,H2,L107,R36,O1,V1,G1,P2,A51,1,1
25756,D1766,T144,H2,L879,R32,O3,V1,G1,P1,A66,1,2
25757,D1766,T144,H2,L879,R32,O3,V1,G2,P2,A69,1,2
25758,D1766,T145,H2,L897,R18,O2,V5,G1,P1,A61,1,1
25759,D1766,T741,H2,L172,R19,O2,V5,G1,P1,A1,1,1
25760,D1766,T183,H2,L172,R32,O4,V1,G1,P1,A72,1,2
25761,D1766,T183,H2,L172,R32,O4,V1,G1,P1,A12,1,2
25762,D1766,T1059,H2,L172,R36,O1,V1,G1,P4,A88,1,1
25763,D1766,T115,H2,L879,R32,O1,V1,G1,P3,A19,1,1
25764,D1766,T184,H2,L172,R18,O2,V5,G1,P1,A70,1,1
25765,D1766,T149,H2,L879,R23,O1,V1,G1,P1,A6,1,1
25766,D1766,T340,H2,L172,R19,O4,V5,G1,P2,A42,1,2
25767,D1766,T340,H2,L172,R19,O4,V5,G2,P2,A55,1,2
25768,D1766,T489,H2,L897,R15,O1,V1,G2,P1,A59,1,1
25769,D1766,T120,H2,L172,R19,O2,V1,G2,P1,A34,1,1
25770,D1766,T776,H2,L903,R15,O1,V1,G1,P1,A65,1,1
25771,D1766,T296,H2,L107,R23,O2,V1,G1,P5,A16,1,1
25772,D1766,T139,H2,L903,R19,O2,V1,G1,P1,A88,1,1
25773,D1766,T560,H2,L897,R32,O1,V1,G1,P3,A24,1,1
25774,D1766,T291,H2,L172,R32,O2,V2,G2,P1,A44,1,1
25775,D1766,T428,H2,L172,R19,O2,V1,G1,P1,A53,1,1
25776,D1766,T107,H2,L897,R6,O2,V1,G1,P1,A33,1,1
25777,D1766,T378,H2,L123,R17,O2,V1,G1,P2,A33,1,1
25778,D1766,T1389,H2,L172,R6,O2,V2,G1,P3,A72,1,1
25779,D1766,T108,H2,L879,R32,O1,V1,G1,P1,A69,1,1
25780,D1766,T281,H2,L903,R32,O2,V1,G1,P1,A26,1,1
25781,D1766,T191,H2,L879,R19,O2,V1,G1,P1,A15,1,1
25782,D1766,T921,H2,L172,R23,O1,V1,G1,P2,A22,1,1
25783,D1766,T437,H2,L903,R15,O3,V1,G1,P2,A93,1,2
25784,D1766,T437,H2,L903,R15,O3,V1,G1,P2,A60,1,2
25785,D1766,T638,H2,L172,R19,O1,V1,G1,P2,A22,1,1
25786,D1766,T646,H2,L107,R19,O1,V1,G1,P1,A57,1,1
25787,D1767,T177,H2,L172,R32,O3,V1,G1,P2,A66,1,2
25788,D1767,T177,H2,L172,R32,O3,V1,G1,P2,A60,1,2
25789,D1767,T517,H2,L172,R32,O1,V1,G1,P2,A40,1,1
25790,D1767,T241,H2,L879,R18,O2,V5,G1,P3,A22,1,1
25791,D1767,T270,H2,L202,R17,O1,V1,G1,P4,A72,1,1
25792,D1767,T284,H2,L897,R32,O1,V1,G1,P3,A63,1,1
25793,D1767,T147,H2,L903,R18,O2,V2,G2,P1,A37,1,1
25794,D1767,T168,H2,L897,R32,O1,V1,G1,P1,A88,1,1
25795,D1767,T131,H2,L172,R36,O1,V1,G1,P3,A69,1,1
25796,D1767,T593,H2,L897,R18,O2,V1,G1,P1,A9,1,1
25797,D1767,T179,H2,L897,R19,O2,V1,G1,P1,A32,1,1
25798,D1767,T123,H2,L879,R18,O2,V1,G2,P1,A42,1,1
25799,D1767,T140,H2,L107,R32,O2,V1,G2,P2,A74,1,1
25800,D1767,T1040,H2,L769,R32,O1,V2,G2,P2,A32,1,1
25801,D1767,T364,H2,L897,R18,O1,V8,G2,P2,A68,1,1
25802,D1767,T190,H2,L172,R18,O2,V1,G1,P3,A43,1,1
25803,D1767,T159,H2,L107,R19,O1,V1,G1,P1,A48,1,1
25804,D1767,T482,H2,L897,R32,O4,V1,G1,P1,A10,1,2
25805,D1767,T482,H2,L897,R32,O4,V1,G1,P2,A27,1,2
25806,D1767,T180,H2,L172,R19,O1,V1,G1,P1,A40,1,1
25807,D1767,T861,H2,L769,R19,O1,V1,G1,P1,A70,1,1
25808,D1767,T191,H2,L879,R18,O1,V1,G1,P4,A61,1,1
25809,D1767,T174,H2,L172,R6,O2,V9,G1,P4,A44,1,1
25810,D1767,T585,H2,L107,R19,O2,V1,G2,P2,A19,1,1
25811,D1767,T399,H2,L123,R19,O2,V1,G2,P1,A61,1,1
25812,D1767,T1107,H2,L107,R18,O1,V1,G1,P1,A40,1,1
25813,D1767,T112,H2,L897,R36,O3,V1,G1,P2,A48,1,2
25814,D1767,T112,H2,L897,R36,O3,V1,G1,P2,A2,1,2
25815,D1768,T1426,H2,L172,R19,O1,V1,G1,P4,A4,1,1
25816,D1768,T210,H2,L897,R18,O2,V1,G2,P2,A34,1,1
25817,D1768,T169,H2,L897,R18,O1,V1,G2,P4,A95,1,1
25818,D1768,T211,H2,L172,R32,O1,V5,G1,P2,A56,1,1
25819,D1768,T278,H2,L897,R6,O2,V1,G1,P5,A95,1,1
25820,D1768,T120,H2,L879,R23,O2,V2,G2,P2,A35,1,1
25821,D1768,T666,H2,L897,R18,O2,V5,G1,P3,A19,1,1
25822,D1769,T519,H2,L107,R6,O1,V1,G1,P1,A40,1,1
25823,D1769,T144,H2,L879,R32,O1,V1,G1,P2,A13,1,1
25824,D1769,T696,H2,L172,R19,O1,V1,G1,P3,A69,1,1
25825,D1769,T271,H2,L107,R36,O1,V1,G1,P4,A33,1,1
25826,D1769,T609,H2,L123,R17,O1,V1,G1,P2,A83,1,1
25827,D1769,T149,H2,L879,R32,O1,V1,G2,P1,A57,1,1
25828,D1769,T278,H2,L897,R19,O1,V1,G2,P5,A9,1,1
25829,D1769,T120,H2,L172,R32,O1,V1,G1,P1,A11,1,1
25830,D1769,T136,H2,L897,R19,O1,V8,G1,P4,A84,1,1
25831,D1769,T136,H2,L879,R32,O1,V1,G2,P6,A22,1,1
25832,D1769,T136,H2,L879,R19,O4,V1,G1,P8,A44,1,2
25833,D1769,T136,H2,L879,R19,O4,V1,G1,P3,A69,1,2
25834,D1769,T136,H2,L879,R32,O1,V1,G1,P2,A4,1,1
25835,D1769,T157,H2,L879,R32,O1,V1,G1,P1,A11,1,1
25836,D1769,T328,H2,L107,R15,O3,V1,G2,P1,A23,1,2
25837,D1769,T328,H2,L107,R15,O3,V1,G2,P2,A14,1,2
25838,D1769,T364,H2,L897,R32,O2,V1,G1,P3,A6,1,1
25839,D1769,T108,H2,L879,R32,O2,V1,G1,P3,A39,1,1
25840,D1769,T566,H2,L107,R18,O2,V1,G2,P2,A58,1,1
25841,D1769,T191,H2,L172,R32,O1,V1,G1,P1,A21,1,1
25842,D1769,T253,H2,L897,R19,O1,V1,G2,P4,A42,1,1
25843,D1769,T618,H2,L172,R32,O1,V1,G1,P2,A85,1,1
25844,D1769,T143,H2,L897,R23,O1,V1,G1,P4,A26,1,1
25845,D1769,T112,H2,L879,R36,O1,V1,G1,P4,A66,1,1
25846,D1770,T401,H2,L897,R32,O1,V1,G1,P4,A32,1,1
25847,D1770,T586,H2,L172,R79,O1,V1,G1,P1,A2,1,1
25848,D1770,T114,H2,L879,R19,O3,V1,G1,P1,A8,1,2
25849,D1770,T114,H2,L879,R19,O3,V1,G1,P4,A40,1,2
25850,D1770,T114,H2,L172,R19,O2,V1,G1,P1,A15,1,1
25851,D1770,T548,H2,L107,R6,O3,V1,G1,P1,A72,1,2
25852,D1770,T548,H2,L107,R6,O3,V1,G1,P2,A22,1,2
25853,D1770,T461,H2,L897,R19,O1,V1,G1,P3,A70,1,1
25854,D1770,T198,H2,L897,R32,O1,V1,G1,P2,A2,1,1
25855,D1770,T1460,H2,L903,R15,O1,V1,G2,P1,A17,1,1
25856,D1770,T762,H2,L903,R18,O2,V1,G1,P3,A51,1,1
25857,D1770,T564,H2,L897,R32,O4,V1,G1,P1,A29,1,2
25858,D1770,T564,H2,L897,R32,O4,V1,G1,P1,A11,1,2
25859,D1770,T154,H2,L897,R19,O2,V1,G1,P3,A56,1,1
25860,D1770,T136,H2,L879,R19,O1,V1,G1,P3,A13,1,1
25861,D1770,T140,H2,L897,R36,O1,V8,G1,P4,A53,1,1
25862,D1771,T144,H2,L879,R18,O2,V1,G1,P3,A15,1,1
25863,D1771,T438,H2,L172,R32,O2,V2,G1,P2,A44,1,1
25864,D1771,T115,H2,L897,R18,O1,V8,G2,P2,A1,1,1
25865,D1771,T513,H2,L172,R32,O4,V1,G1,P1,A16,1,2
25866,D1771,T513,H2,L172,R32,O4,V1,G1,P2,A49,1,2
25867,D1771,T136,H2,L879,R18,O2,V1,G1,P5,A76,1,1
25868,D1771,T348,H2,L897,R19,O1,V1,G1,P1,A8,1,1
25869,D1771,T261,H2,L897,R32,O2,V1,G1,P1,A41,1,1
25870,D1771,T410,H2,L903,R6,O2,V2,G2,P1,A59,1,1
25871,D1771,T1446,H2,L172,R36,O1,V1,G2,P1,A70,1,1
25872,D1771,T485,H2,L107,R19,O1,V1,G1,P3,A8,1,1
25873,D1772,T869,H2,L897,R36,O1,V1,G2,P4,A32,1,1
25874,D1772,T1004,H2,L107,R19,O2,V1,G1,P2,A51,1,1
25875,D1772,T323,H2,L172,R15,O1,V1,G1,P4,A31,1,1
25876,D1772,T208,H2,L172,R23,O2,V2,G2,P1,A2,1,1
25877,D1772,T360,H2,L897,R36,O1,V1,G2,P4,A97,1,1
25878,D1772,T212,H2,L897,R36,O1,V1,G1,P4,A4,1,1
25879,D1772,T286,H2,L897,R18,O4,V1,G1,P1,A53,1,2
25880,D1772,T286,H2,L897,R18,O4,V1,G2,P2,A53,1,2
25881,D1772,T516,H2,L172,R18,O2,V2,G1,P5,A31,1,1
25882,D1772,T123,H2,L879,R15,O1,V1,G2,P1,A26,1,1
25883,D1772,T1435,H2,L897,R18,O2,V1,G2,P1,A2,1,1
25884,D1772,T190,H2,L879,R36,O1,V1,G1,P1,A41,1,1
25885,D1772,T352,H2,L123,R17,O3,V1,G1,P6,A71,1,2
25886,D1772,T352,H2,L123,R17,O3,V1,G1,P6,A70,1,2
25887,D1773,T848,H2,L172,R32,O4,V1,G1,P2,A8,1,2
25888,D1773,T848,H2,L172,R32,O4,V1,G1,P1,A4,1,2
25889,D1773,T517,H2,L897,R15,O2,V5,G1,P1,A5,1,1
25890,D1773,T647,H2,L172,R23,O2,V1,G1,P1,A21,1,1
25891,D1773,T195,H2,L879,R18,O1,V1,G1,P5,A60,1,1
25892,D1773,T115,H2,L107,R19,O2,V1,G1,P1,A26,1,1
25893,D1773,T609,H2,L123,R17,O1,V5,G1,P1,A31,1,1
25894,D1773,T441,H2,L903,R6,O2,V2,G1,P1,A2,1,1
25895,D1773,T340,H2,L202,R17,O2,V1,G2,P5,A8,1,1
25896,D1773,T307,H2,L903,R18,O2,V1,G2,P2,A49,1,1
25897,D1773,T418,H2,L897,R32,O1,V1,G2,P2,A45,1,1
25898,D1773,T377,H2,L172,R32,O2,V1,G1,P1,A70,1,1
25899,D1773,T364,H2,L897,R19,O2,V2,G1,P1,A56,1,1
25900,D1773,T216,H2,L903,R18,O1,V1,G1,P4,A2,1,1
25901,D1773,T190,H2,L897,R23,O2,V1,G1,P1,A72,1,1
25902,D1773,T240,H2,L903,R32,O3,V1,G1,P1,A2,1,2
25903,D1773,T240,H2,L903,R32,O3,V1,G2,P2,A42,1,2
25904,D1773,T435,H2,L172,R32,O1,V1,G2,P2,A32,1,1
25905,D1774,T114,H2,L897,R36,O1,V2,G1,P4,A31,1,1
25906,D1774,T183,H2,L897,R19,O2,V2,G1,P1,A16,1,1
25907,D1774,T284,H2,L172,R19,O1,V1,G1,P1,A51,1,1
25908,D1774,T134,H2,L897,R32,O2,V1,G1,P1,A20,1,1
25909,D1774,T120,H2,L903,R18,O2,V1,G1,P3,A2,1,1
25910,D1774,T135,H2,L107,R18,O1,V1,G2,P4,A51,1,1
25911,D1774,T140,H2,L897,R32,O2,V2,G1,P1,A45,1,1
25912,D1774,T215,H2,L769,R15,O2,V1,G1,P1,A68,1,1
25913,D1774,T863,H2,L897,R32,O1,V1,G1,P1,A54,1,1
25914,D1775,T558,H2,L897,R6,O2,V1,G1,P3,A4,1,1
25915,D1775,T450,H2,L172,R32,O4,V5,G2,P2,A5,1,2
25916,D1775,T450,H2,L172,R32,O4,V5,G1,P1,A25,1,2
25917,D1775,T392,H2,L897,R32,O3,V1,G2,P2,A3,1,2
25918,D1775,T392,H2,L897,R32,O3,V1,G1,P1,A70,1,2
25919,D1775,T184,H2,L107,R19,O2,V1,G2,P1,A24,1,1
25920,D1775,T149,H1,L879,R19,O2,V1,G1,P1,A9,1,1
25921,D1775,T105,H2,L903,R32,O1,V1,G1,P1,A60,1,1
25922,D1775,T120,H1,L172,R32,O1,V1,G1,P3,A4,1,1
25923,D1775,T738,H2,L172,R18,O1,V1,G2,P4,A5,1,1
25924,D1775,T560,H1,L897,R36,O1,V1,G1,P4,A96,1,1
25925,D1775,T860,H2,L897,R23,O2,V1,G2,P1,A72,1,1
25926,D1775,T219,H2,L879,R18,O1,V1,G1,P4,A13,1,1
25927,D1775,T112,H2,L172,R32,O1,V1,G1,P1,A27,1,1
25928,D1776,T869,H1,L897,R32,O2,V1,G1,P1,A59,1,1
25929,D1776,T423,H2,L172,R36,O1,V1,G1,P2,A2,1,1
25930,D1776,T144,H2,L879,R32,O1,V1,G1,P1,A13,1,1
25931,D1776,T144,H1,L879,R18,O1,V1,G1,P4,A21,1,1
25932,D1776,T498,H2,L897,R32,O1,V1,G1,P1,A70,1,1
25933,D1776,T101,H1,L172,R23,O1,V1,G1,P1,A72,1,1
25934,D1776,T270,H2,L897,R15,O2,V1,G1,P5,A8,1,1
25935,D1776,T359,H2,L903,R32,O2,V2,G1,P3,A67,1,1
25936,D1776,T359,H2,L172,R19,O2,V1,G1,P5,A4,1,1
25937,D1776,T271,H2,L897,R18,O2,V1,G1,P1,A27,1,1
25938,D1776,T115,H2,L879,R19,O2,V1,G2,P1,A7,1,1
25939,D1776,T116,H1,L172,R19,O2,V2,G1,P1,A80,1,1
25940,D1776,T1033,H2,L897,R19,O1,V1,G1,P3,A22,1,1
25941,D1776,T149,H2,L897,R32,O1,V1,G1,P3,A32,1,1
25942,D1776,T151,H2,L897,R32,O1,V1,G2,P1,A56,1,1
25943,D1776,T524,H2,L172,R32,O6,V1,G1,P2,A72,1,4
25944,D1776,T524,H2,L172,R32,O6,V1,G2,P2,A17,1,4
25945,D1776,T524,H2,L172,R32,O6,V1,G2,P1,A20,1,4
25946,D1776,T524,H2,L172,R32,O6,V1,G1,P2,A14,1,4
25947,D1776,T278,H2,L172,R32,O2,V1,G1,P3,A3,1,1
25948,D1776,T120,H2,L879,R32,O1,V1,G1,P3,A61,1,1
25949,D1776,T348,H2,L172,R79,O1,V1,G1,P1,A65,1,1
25950,D1776,T291,H2,L172,R32,O2,V1,G1,P2,A54,1,1
25951,D1776,T215,H2,L172,R23,O2,V1,G1,P1,A6,1,1
25952,D1776,T189,H2,L897,R18,O2,V1,G1,P1,A26,1,1
25953,D1776,T240,H2,L107,R15,O3,V1,G2,P1,A51,1,2
25954,D1776,T240,H2,L107,R15,O3,V1,G2,P2,A31,1,2
25955,D1776,T562,H2,L107,R19,O1,V1,G1,P1,A56,1,1
25956,D1776,T112,H1,L897,R36,O1,V1,G1,P3,A51,1,1
25957,D1776,T311,H2,L769,R32,O1,V1,G1,P3,A23,1,1
25958,D1777,T195,H2,L879,R32,O1,V1,G1,P1,A6,1,1
25959,D1777,T392,H2,L172,R19,O1,V1,G1,P1,A6,1,1
25960,D1777,T454,H1,L897,R19,O2,V1,G1,P3,A71,1,1
25961,D1777,T149,H1,L123,R17,O1,V1,G1,P1,A49,1,1
25962,D1777,T105,H2,L879,R32,O4,V2,G1,P1,A4,1,2
25963,D1777,T105,H2,L879,R32,O4,V2,G1,P2,A14,1,2
25964,D1777,T643,H1,L172,R32,O2,V5,G2,P2,A49,1,1
25965,D1777,T418,H2,L172,R6,O2,V1,G1,P1,A25,1,1
25966,D1777,T418,H2,L172,R19,O1,V1,G1,P3,A3,1,1
25967,D1777,T135,H2,L897,R32,O1,V1,G1,P1,A59,1,1
25968,D1777,T157,H2,L879,R36,O2,V1,G1,P3,A72,1,1
25969,D1777,T215,H2,L107,R15,O1,V1,G2,P1,A70,1,1
25970,D1777,T218,H2,L107,R19,O1,V1,G1,P1,A60,1,1
25971,D1777,T317,H1,L897,R18,O2,V1,G1,P3,A4,1,1
25972,D1778,T144,H2,L897,R32,O1,V1,G1,P1,A8,1,1
25973,D1778,T829,H2,L897,R32,O2,V2,G1,P1,A90,1,1
25974,D1778,T184,H2,L879,R32,O1,V1,G1,P1,A17,1,1
25975,D1778,T212,H2,L107,R15,O1,V1,G1,P1,A41,1,1
25976,D1778,T136,H2,L897,R32,O1,V1,G1,P1,A58,1,1
25977,D1778,T654,H2,L107,R18,O2,V1,G1,P3,A61,1,1
25978,D1778,T1119,H2,L897,R32,O1,V1,G1,P1,A51,1,1
25979,D1778,T110,H2,L897,R18,O1,V1,G1,P3,A6,1,1
25980,D1778,T562,H2,L897,R36,O1,V8,G1,P4,A51,1,1
25981,D1778,T112,H2,L879,R32,O2,V2,G1,P1,A54,1,1
25982,D1779,T423,H2,L769,R19,O1,V1,G1,P1,A43,1,1
25983,D1779,T213,H2,L172,R36,O2,V5,G1,P5,A14,1,1
25984,D1779,T248,H2,L172,R19,O2,V5,G2,P2,A48,1,1
25985,D1779,T121,H2,L897,R6,O2,V2,G1,P1,A61,1,1
25986,D1779,T135,H2,L107,R18,O2,V5,G1,P4,A74,1,1
25987,D1779,T205,H2,L172,R18,O2,V1,G1,P5,A39,1,1
25988,D1779,T822,H2,L897,R32,O3,V1,G1,P2,A29,1,2
25989,D1779,T822,H2,L897,R32,O3,V1,G2,P1,A50,1,2
25990,D1779,T906,H2,L172,R32,O1,V1,G1,P1,A27,1,1
25991,D1779,T399,H2,L879,R32,O2,V1,G1,P2,A67,1,1
25992,D1779,T399,H2,L879,R18,O1,V1,G1,P1,A51,1,1
25993,D1779,T618,H2,L172,R15,O1,V1,G1,P1,A70,1,1
25994,D1779,T143,H2,L107,R36,O3,V1,G2,P8,A22,1,2
25995,D1779,T143,H2,L107,R36,O3,V1,G1,P3,A4,1,2
